docid,date,hottness
260891,2009-08-25 18:30:00+00:00,1157.7971213
260899,2009-12-13 18:30:00+00:00,1368.9971213
260968,2009-12-22 18:30:00+00:00,1386.2771213
261035,2009-12-30 18:30:00+00:00,1401.46103
261072,2009-04-24 18:30:00+00:00,921.16
261308,2009-12-15 18:30:00+00:00,1372.8371213
261325,2009-12-15 18:30:00+00:00,1372.8371213
261348,2009-12-27 18:30:00+00:00,1395.4
261438,2009-11-23 18:30:00+00:00,1330.42103
261571,2009-05-03 18:30:00+00:00,938.44
261788,2009-12-15 18:30:00+00:00,1372.8371213
261882,2009-12-10 18:30:00+00:00,1362.76
262621,2009-05-05 18:30:00+00:00,942.7571213
262738,2009-12-30 18:30:00+00:00,1401.16
262811,2009-12-17 18:30:00+00:00,1376.50103
262862,2009-03-06 18:30:00+00:00,827.5571213
262951,2009-03-20 18:30:00+00:00,854.26103
262958,2005-11-03 18:30:00+00:00,-1512.0777807
262959,2005-10-29 18:30:00+00:00,-1521.79588
262961,2009-12-07 18:30:00+00:00,1357.0
263062,2009-12-30 18:30:00+00:00,1401.16
263063,2009-12-30 18:30:00+00:00,1401.16
263069,2009-11-23 18:30:00+00:00,1330.5971213
263070,2009-11-06 18:30:00+00:00,1297.48
263077,2009-12-03 18:30:00+00:00,1349.32
263118,2009-04-24 18:30:00+00:00,921.46103
263149,2008-07-12 18:30:00+00:00,373.2704489
263157,2009-12-14 18:30:00+00:00,1370.9171213
263266,2008-03-26 18:30:00+00:00,164.98103
263408,2009-05-19 18:30:00+00:00,969.6371213
263544,2009-12-30 18:30:00+00:00,1401.16
263553,2009-12-30 18:30:00+00:00,1401.6371213
263554,2009-08-17 18:30:00+00:00,1141.96
263574,2009-12-15 18:30:00+00:00,1372.8371213
263936,2009-11-15 18:30:00+00:00,1314.76
264145,2009-12-30 18:30:00+00:00,1401.6371213
264462,2009-12-17 18:30:00+00:00,1376.2
264491,2009-01-06 18:30:00+00:00,713.8
264513,2009-12-19 18:30:00+00:00,1380.04
264562,2009-12-20 18:30:00+00:00,1381.96
264607,2009-07-28 18:30:00+00:00,1104.0371213
264638,2009-12-26 18:30:00+00:00,1393.9571213
264732,2009-12-30 18:30:00+00:00,1401.9381513
264871,2009-12-29 18:30:00+00:00,1399.24
264894,2009-11-01 18:30:00+00:00,1287.88
265181,2007-10-17 18:30:00+00:00,-144.44
265624,2009-11-25 18:30:00+00:00,1334.4371213
265773,2009-12-23 18:30:00+00:00,1388.1971213
267056,2008-12-09 18:30:00+00:00,660.34103
267219,2009-12-15 18:30:00+00:00,1372.36
267221,1945-11-20 18:30:00+00:00,-43556.7818487
267226,2009-12-30 18:30:00+00:00,1401.6371213
267266,2007-12-02 18:30:00+00:00,-55.81897
267315,2009-12-17 18:30:00+00:00,1376.2
267337,2009-12-30 18:30:00+00:00,1401.6371213
267456,2009-08-11 18:30:00+00:00,1130.74103
267481,2009-12-21 18:30:00+00:00,1384.18103
267510,2009-07-28 18:30:00+00:00,1103.86103
267537,2008-10-21 18:30:00+00:00,566.4371213
267656,2009-12-26 18:30:00+00:00,1393.9571213
267700,2009-12-27 18:30:00+00:00,1395.8771213
267706,2009-12-09 18:30:00+00:00,1361.3171213
267731,2009-12-15 18:30:00+00:00,1372.36
267740,2009-12-14 18:30:00+00:00,1370.9171213
267742,2007-11-27 18:30:00+00:00,-65.72
267806,2009-11-29 18:30:00+00:00,1341.64
267996,2009-12-14 18:30:00+00:00,1371.2181513
268142,2009-09-30 18:30:00+00:00,1226.9171213
268210,2009-01-28 18:30:00+00:00,756.04
268216,2009-12-20 18:30:00+00:00,1382.26103
268242,2009-12-21 18:30:00+00:00,1383.88
268265,2002-02-04 18:30:00+00:00,-4139.65897
268270,2009-12-20 18:30:00+00:00,1381.96
268272,2009-12-30 18:30:00+00:00,1401.16
268333,2009-12-30 18:30:00+00:00,1401.16
268654,2009-04-14 18:30:00+00:00,901.96
268664,2009-12-10 18:30:00+00:00,1362.76
268677,2009-12-02 18:30:00+00:00,1347.8771213
268679,2009-12-30 18:30:00+00:00,1401.16
268689,2009-12-03 18:30:00+00:00,1349.32
268716,2009-12-30 18:30:00+00:00,1401.46103
268717,2009-12-14 18:30:00+00:00,1370.44
268721,2009-12-29 18:30:00+00:00,1399.24
268723,2009-12-15 18:30:00+00:00,1372.36
268726,2009-12-21 18:30:00+00:00,1383.88
268727,2006-10-18 18:30:00+00:00,-842.71794
268728,2009-12-30 18:30:00+00:00,1401.16
268729,2007-05-24 18:30:00+00:00,-424.76
268736,2009-12-09 18:30:00+00:00,1361.44206
268739,2009-12-27 18:30:00+00:00,1395.8771213
268740,2009-12-17 18:30:00+00:00,1376.2
268744,2009-12-29 18:30:00+00:00,1399.24
268766,2009-12-29 18:30:00+00:00,1399.24
268789,2009-12-30 18:30:00+00:00,1401.16
268802,2009-12-14 18:30:00+00:00,1370.74103
268851,2009-12-29 18:30:00+00:00,1399.24
269002,2009-12-29 18:30:00+00:00,1399.7171213
269117,2009-12-01 18:30:00+00:00,1345.48
269151,2009-11-29 18:30:00+00:00,1341.64
269265,2009-12-16 18:30:00+00:00,1374.28
269266,2009-12-30 18:30:00+00:00,1401.16
269269,2009-10-30 18:30:00+00:00,1284.04
269270,2009-10-28 18:30:00+00:00,1280.89897
269272,2009-09-11 18:30:00+00:00,1190.4371213
269279,2009-12-22 18:30:00+00:00,1386.40206
269280,2009-12-30 18:30:00+00:00,1401.6371213
269283,2009-12-03 18:30:00+00:00,1349.32
269294,2009-12-29 18:30:00+00:00,1399.54103
269309,2009-12-30 18:30:00+00:00,1401.6371213
269313,2006-09-07 18:30:00+00:00,-922.04
269316,2009-09-10 18:30:00+00:00,1188.04
269320,2009-12-30 18:30:00+00:00,1401.46103
269323,2008-05-07 18:30:00+00:00,245.32
269325,2009-12-28 18:30:00+00:00,1397.7971213
269330,2002-02-04 18:30:00+00:00,-4139.65897
269337,2009-12-19 18:30:00+00:00,1380.5171213
269348,2009-12-11 18:30:00+00:00,1364.98103
269354,2009-12-15 18:30:00+00:00,1372.66103
269370,2009-10-18 18:30:00+00:00,1261.0
269392,2009-09-29 18:30:00+00:00,1224.82103
269417,2009-10-15 18:30:00+00:00,1255.24
269438,2009-12-18 18:30:00+00:00,1378.42103
269453,2009-12-15 18:30:00+00:00,1372.8371213
269549,2009-12-29 18:30:00+00:00,1399.24
269579,2007-10-08 18:30:00+00:00,-161.72
269590,2009-12-30 18:30:00+00:00,1401.16
269594,2009-12-30 18:30:00+00:00,1401.9381513
269595,2009-10-08 18:30:00+00:00,1242.70309
269608,2009-12-22 18:30:00+00:00,1385.8
269613,2009-05-24 18:30:00+00:00,979.06103
269614,2009-12-18 18:30:00+00:00,1378.12
269644,2006-04-23 18:30:00+00:00,-1184.77897
269646,2007-05-24 18:30:00+00:00,-424.76
269650,2007-11-21 18:30:00+00:00,-76.93897
269652,2007-05-24 18:30:00+00:00,-424.76
269662,2009-12-30 18:30:00+00:00,1401.46103
269764,2009-10-02 18:30:00+00:00,1230.58103
269767,2009-02-27 18:30:00+00:00,814.4181513
269784,2009-05-21 18:30:00+00:00,973.4771213
269796,2009-12-17 18:30:00+00:00,1376.50103
269893,2009-12-29 18:30:00+00:00,1399.93897
270169,2008-06-16 18:30:00+00:00,322.5971213
270176,2009-02-21 18:30:00+00:00,802.5971213
270385,2009-12-17 18:30:00+00:00,1376.6771213
270495,2008-06-18 18:30:00+00:00,325.96
270534,2008-01-13 18:30:00+00:00,24.82103
270830,2009-12-30 18:30:00+00:00,1401.6371213
270842,2007-10-24 18:30:00+00:00,-130.69897
270845,2007-05-24 18:30:00+00:00,-424.45897
270853,2009-10-02 18:30:00+00:00,1230.28
270878,2009-12-28 18:30:00+00:00,1397.7971213
270900,2009-12-19 18:30:00+00:00,1380.5171213
271016,2009-12-21 18:30:00+00:00,1383.88
271047,2009-11-09 18:30:00+00:00,1303.7171213
271087,2009-12-14 18:30:00+00:00,1370.44
271108,2009-12-19 18:30:00+00:00,1380.5171213
271271,2002-02-04 18:30:00+00:00,-4139.96
271437,2009-11-12 18:30:00+00:00,1309.0
271443,2009-11-03 18:30:00+00:00,1292.02103
271468,2009-05-20 18:30:00+00:00,971.08
271581,2009-12-14 18:30:00+00:00,1370.44
271584,2009-12-28 18:30:00+00:00,1397.7971213
271678,2009-12-23 18:30:00+00:00,1387.72
271707,2009-03-01 18:30:00+00:00,817.48
271709,2009-12-30 18:30:00+00:00,1401.46103
271711,2009-12-26 18:30:00+00:00,1393.48
271714,2009-12-22 18:30:00+00:00,1385.8
271746,2009-11-27 18:30:00+00:00,1337.8
271884,2009-06-25 18:30:00+00:00,1040.89897
271907,2009-10-24 18:30:00+00:00,1272.52
271909,2009-12-24 18:30:00+00:00,1389.64
271918,2009-12-28 18:30:00+00:00,1397.62103
271920,2007-04-18 18:30:00+00:00,-493.57897
271998,2009-12-26 18:30:00+00:00,1393.48
272003,2009-12-27 18:30:00+00:00,1395.4
272015,2009-12-13 18:30:00+00:00,1368.52
272017,2009-12-30 18:30:00+00:00,1401.16
272036,2009-12-30 18:30:00+00:00,1401.6371213
272050,2009-12-26 18:30:00+00:00,1393.48
272088,2009-12-29 18:30:00+00:00,1399.24
272090,2008-04-04 18:30:00+00:00,181.96
272099,2008-06-16 18:30:00+00:00,322.12
272123,2009-07-29 18:30:00+00:00,1105.78103
272178,2002-02-04 18:30:00+00:00,-4139.96
272179,2002-02-04 18:30:00+00:00,-4139.96
272252,2009-02-05 18:30:00+00:00,771.8771213
272457,2009-01-05 18:30:00+00:00,712.18103
272472,2009-07-19 18:30:00+00:00,1086.7571213
272474,2009-07-14 18:30:00+00:00,1077.1571213
272787,2009-12-09 18:30:00+00:00,1360.84
272982,2009-12-20 18:30:00+00:00,1381.96
273032,2009-10-10 18:30:00+00:00,1245.94103
273053,2009-03-29 18:30:00+00:00,871.54103
273109,2009-09-28 18:30:00+00:00,1222.6
273127,2009-10-30 18:30:00+00:00,1284.04
273133,2009-12-26 18:30:00+00:00,1393.48
273161,2009-10-30 18:30:00+00:00,1284.34103
273176,2009-03-29 18:30:00+00:00,871.7171213
273177,2009-09-24 18:30:00+00:00,1215.3971213
273178,2009-12-14 18:30:00+00:00,1370.9171213
273183,2008-10-16 18:30:00+00:00,556.8371213
273184,2009-12-30 18:30:00+00:00,1401.76206
273204,2009-11-01 18:30:00+00:00,1288.725098
273207,2006-10-17 18:30:00+00:00,-844.93897
273209,2009-01-20 18:30:00+00:00,741.4581513
273264,2009-01-07 18:30:00+00:00,715.72
273265,2009-12-30 18:30:00+00:00,1401.46103
273267,2009-12-28 18:30:00+00:00,1397.62103
273268,2009-11-17 18:30:00+00:00,1318.6
273271,2009-07-14 18:30:00+00:00,1076.98103
273280,2009-11-12 18:30:00+00:00,1309.30103
273282,2009-10-22 18:30:00+00:00,1268.68
273310,2009-12-17 18:30:00+00:00,1376.9781513
273331,2009-12-30 18:30:00+00:00,1401.16
273342,2009-11-30 18:30:00+00:00,1344.25897
273347,2009-11-05 18:30:00+00:00,1296.0371213
273372,2009-12-26 18:30:00+00:00,1393.78103
273374,2008-11-09 18:30:00+00:00,603.3942425
273377,2009-12-27 18:30:00+00:00,1395.4
273378,2009-12-28 18:30:00+00:00,1397.32
273382,2009-11-22 18:30:00+00:00,1328.2
273383,2006-11-23 18:30:00+00:00,-774.2
273384,2009-12-17 18:30:00+00:00,1376.2
273385,2008-05-15 18:30:00+00:00,261.1571213
273386,2009-12-29 18:30:00+00:00,1399.54103
273387,2009-12-19 18:30:00+00:00,1380.04
273427,2009-10-02 18:30:00+00:00,1230.58103
273455,2008-10-16 18:30:00+00:00,556.66103
273474,2009-07-22 18:30:00+00:00,1092.8181513
273477,2009-10-27 18:30:00+00:00,1278.28
273484,2009-12-09 18:30:00+00:00,1360.84
273493,2009-12-14 18:30:00+00:00,1370.74103
273499,2007-10-12 18:30:00+00:00,-153.13691
273502,2009-12-19 18:30:00+00:00,1380.34103
273564,2009-02-13 18:30:00+00:00,787.2371213
273714,2009-12-27 18:30:00+00:00,1395.70103
273775,2009-12-05 18:30:00+00:00,1353.6371213
273777,2009-12-30 18:30:00+00:00,1401.6371213
273819,2009-03-29 18:30:00+00:00,871.7171213
273846,2009-12-29 18:30:00+00:00,1399.24
273856,2009-08-20 18:30:00+00:00,1148.02103
273857,2009-12-27 18:30:00+00:00,1395.8771213
273867,2009-09-11 18:30:00+00:00,1189.96
273903,2009-12-29 18:30:00+00:00,1399.84206
273908,2007-09-12 18:30:00+00:00,-210.794902
273923,2009-12-24 18:30:00+00:00,1390.1171213
273930,2009-12-29 18:30:00+00:00,1399.24
273941,2009-12-13 18:30:00+00:00,1368.52
273942,2009-12-14 18:30:00+00:00,1370.44
273943,2009-12-14 18:30:00+00:00,1370.74103
273949,2009-12-30 18:30:00+00:00,1401.16
273953,2009-09-29 18:30:00+00:00,1224.82103
273961,2009-09-30 18:30:00+00:00,1226.44
273963,2009-12-08 18:30:00+00:00,1359.3971213
273966,2009-12-10 18:30:00+00:00,1362.76
273967,2009-12-27 18:30:00+00:00,1395.70103
273969,2009-08-02 18:30:00+00:00,1113.6371213
273971,2009-11-29 18:30:00+00:00,1341.64
273973,2009-12-28 18:30:00+00:00,1397.7971213
273974,2009-11-19 18:30:00+00:00,1322.74103
273975,2009-12-22 18:30:00+00:00,1385.8
273976,2009-12-29 18:30:00+00:00,1399.84206
273977,2009-12-27 18:30:00+00:00,1395.70103
273978,2009-12-16 18:30:00+00:00,1374.7571213
273979,2009-12-29 18:30:00+00:00,1399.7171213
273980,2009-12-29 18:30:00+00:00,1399.7171213
273981,2009-12-29 18:30:00+00:00,1399.24
273982,2009-08-17 18:30:00+00:00,1142.96
273983,2009-11-04 18:30:00+00:00,1293.64
273984,2009-12-29 18:30:00+00:00,1399.54103
273985,2009-12-30 18:30:00+00:00,1401.16
273988,2009-12-22 18:30:00+00:00,1386.2771213
273992,2009-11-29 18:30:00+00:00,1341.94103
273996,2009-10-18 18:30:00+00:00,1261.7781513
273997,2009-10-31 18:30:00+00:00,1286.805098
273998,2009-09-16 18:30:00+00:00,1200.16206
274037,2008-11-20 18:30:00+00:00,623.56
274046,2009-09-28 18:30:00+00:00,1222.6
274052,2005-07-12 18:30:00+00:00,-1731.97897
274066,2009-12-11 18:30:00+00:00,1364.68
274100,2009-11-17 18:30:00+00:00,1319.6
274106,2009-12-30 18:30:00+00:00,1401.16
274108,2009-12-29 18:30:00+00:00,1399.54103
274112,2009-12-30 18:30:00+00:00,1401.76206
274113,2009-12-16 18:30:00+00:00,1375.0581513
274117,2009-12-15 18:30:00+00:00,1372.66103
274128,2009-12-10 18:30:00+00:00,1363.2371213
274130,2009-12-09 18:30:00+00:00,1361.14103
274132,2009-12-30 18:30:00+00:00,1401.46103
274133,2009-12-30 18:30:00+00:00,1401.16
274134,2009-07-16 18:30:00+00:00,1080.52
274136,2009-12-13 18:30:00+00:00,1369.2981513
274139,2009-06-17 18:30:00+00:00,1025.44206
274140,2009-12-22 18:30:00+00:00,1386.645098
274148,2009-10-26 18:30:00+00:00,1276.8371213
274149,2009-10-21 18:30:00+00:00,1267.06103
274150,2009-12-09 18:30:00+00:00,1361.14103
274151,2009-10-30 18:30:00+00:00,1284.34103
274156,2009-12-30 18:30:00+00:00,1401.16
274158,2009-09-28 18:30:00+00:00,1223.29897
274160,2009-12-10 18:30:00+00:00,1363.2371213
274163,2009-12-08 18:30:00+00:00,1359.61897
274165,2009-12-21 18:30:00+00:00,1384.3571213
274166,2009-04-26 18:30:00+00:00,925.0
274167,2009-12-13 18:30:00+00:00,1368.82103
274168,2008-07-07 18:30:00+00:00,362.44
274169,2009-12-12 18:30:00+00:00,1366.6
274171,2009-03-20 18:30:00+00:00,853.96
274172,2009-12-29 18:30:00+00:00,1399.84206
274173,2008-03-29 18:30:00+00:00,171.04206
274178,2009-12-29 18:30:00+00:00,1399.54103
274186,2005-10-26 18:30:00+00:00,-1528.76
274187,2009-12-30 18:30:00+00:00,1401.46103
274191,2009-11-29 18:30:00+00:00,1341.64
274199,2009-11-30 18:30:00+00:00,1343.86103
274204,2009-12-14 18:30:00+00:00,1370.9171213
274208,2009-12-30 18:30:00+00:00,1401.46103
274227,2008-03-26 18:30:00+00:00,164.68
274228,2009-05-17 18:30:00+00:00,965.62103
274231,2009-06-08 18:30:00+00:00,1008.46309
274257,2009-12-30 18:30:00+00:00,1401.46103
274271,2009-08-11 18:30:00+00:00,1131.04206
274272,2009-08-14 18:30:00+00:00,1136.2
274280,2009-12-13 18:30:00+00:00,1368.9971213
274282,2009-12-30 18:30:00+00:00,1401.16
274284,2009-09-25 18:30:00+00:00,1216.84
274286,2009-09-21 18:30:00+00:00,1209.16
274288,2009-12-06 18:30:00+00:00,1355.08
274292,2009-09-17 18:30:00+00:00,1201.78103
274300,2009-12-08 18:30:00+00:00,1358.92
274301,2009-11-15 18:30:00+00:00,1315.5381513
274302,2009-12-30 18:30:00+00:00,1401.6371213
274304,2009-12-13 18:30:00+00:00,1368.52
274305,2008-06-27 18:30:00+00:00,344.0181513
274309,2009-12-13 18:30:00+00:00,1369.12206
274318,2009-03-07 18:30:00+00:00,829.4771213
274327,2009-12-19 18:30:00+00:00,1380.04
274331,2009-07-20 18:30:00+00:00,1088.2
274333,2009-12-22 18:30:00+00:00,1385.8
274358,2009-11-25 18:30:00+00:00,1334.26103
274364,2009-12-23 18:30:00+00:00,1387.72
274365,2008-12-07 18:30:00+00:00,656.50103
274369,2009-12-01 18:30:00+00:00,1345.48
274393,2009-12-15 18:30:00+00:00,1372.36
274397,2009-12-30 18:30:00+00:00,1401.16
274404,1945-10-01 17:30:00+00:00,-43653.64
274405,2009-12-30 18:30:00+00:00,1401.16
274413,2009-12-30 18:30:00+00:00,1401.16
274415,2009-12-29 18:30:00+00:00,1399.7171213
274417,2009-12-30 18:30:00+00:00,1401.76206
274418,2009-12-30 18:30:00+00:00,1402.005098
274419,2009-12-21 18:30:00+00:00,1384.3571213
